u'u',v'v',w'w',u'w',u'v',v'w',k
6.144653320312500000e+00,1.160594224929809570e+00,1.633923292160034180e+00,3.797109238803386688e-03,-1.000913023948669434e+00,1.665322226472198963e-03,4.469585418701171875e+00
6.144798755645751953e+00,1.160579085350036621e+00,1.633922815322875977e+00,3.797405399382114410e-03,-1.000911235809326172e+00,1.665566465817391872e-03,4.469650268554687500e+00
6.144944667816162109e+00,1.160564064979553223e+00,1.633923411369323730e+00,3.797667101025581360e-03,-1.000909447669982910e+00,1.665827468968927860e-03,4.469716072082519531e+00
6.145084857940673828e+00,1.160549283027648926e+00,1.633922934532165527e+00,3.798053599894046783e-03,-1.000908136367797852e+00,1.665866351686418056e-03,4.469778537750244141e+00
6.145229339599609375e+00,1.160534381866455078e+00,1.633922576904296875e+00,3.798340912908315659e-03,-1.000906109809875488e+00,1.666228170506656170e-03,4.469842910766601562e+00
6.145373344421386719e+00,1.160519003868103027e+00,1.633921861648559570e+00,3.798655699938535690e-03,-1.000904202461242676e+00,1.666399650275707245e-03,4.469907283782958984e+00
6.145519256591796875e+00,1.160503745079040527e+00,1.633921623229980469e+00,3.798917401582002640e-03,-1.000902771949768066e+00,1.666532247327268124e-03,4.469972610473632812e+00
6.145664215087890625e+00,1.160488843917846680e+00,1.633921623229980469e+00,3.799301106482744217e-03,-1.000900983810424805e+00,1.666881144046783447e-03,4.470037460327148438e+00
6.145807266235351562e+00,1.160473585128784180e+00,1.633921384811401367e+00,3.799600526690483093e-03,-1.000899195671081543e+00,1.667002332396805286e-03,4.470101356506347656e+00
6.145952224731445312e+00,1.160458564758300781e+00,1.633921265602111816e+00,3.799906931817531586e-03,-1.000897526741027832e+00,1.667246688157320023e-03,4.470166206359863281e+00
6.146098613739013672e+00,1.160443425178527832e+00,1.633921623229980469e+00,3.800246398895978928e-03,-1.000895857810974121e+00,1.667502452619373798e-03,4.470232009887695312e+00
6.146242618560791016e+00,1.160428285598754883e+00,1.633920788764953613e+00,3.800578881055116653e-03,-1.000894188880920410e+00,1.667705713771283627e-03,4.470295906066894531e+00
6.146389007568359375e+00,1.160413026809692383e+00,1.633921027183532715e+00,3.800847567617893219e-03,-1.000892519950866699e+00,1.667834701947867870e-03,4.470361232757568359e+00
6.146535873413085938e+00,1.160397648811340332e+00,1.633920550346374512e+00,3.801193553954362869e-03,-1.000890493392944336e+00,1.668070210143923759e-03,4.470427036285400391e+00
6.146684169769287109e+00,1.160382986068725586e+00,1.633920669555664062e+00,3.801536746323108673e-03,-1.000888824462890625e+00,1.668270095251500607e-03,4.470493793487548828e+00
6.146830558776855469e+00,1.160367250442504883e+00,1.633920431137084961e+00,3.801809158176183701e-03,-1.000887155532836914e+00,1.668434473685920238e-03,4.470559120178222656e+00
6.146975040435791016e+00,1.160351872444152832e+00,1.633920192718505859e+00,3.802200313657522202e-03,-1.000885248184204102e+00,1.668755430728197098e-03,4.470623493194580078e+00
6.147122859954833984e+00,1.160336852073669434e+00,1.633920192718505859e+00,3.802509512752294540e-03,-1.000884056091308594e+00,1.668949727900326252e-03,4.470689773559570312e+00
6.147271156311035156e+00,1.160321354866027832e+00,1.633920311927795410e+00,3.802828956395387650e-03,-1.000882029533386230e+00,1.669203862547874451e-03,4.470756530761718750e+00
6.147418498992919922e+00,1.160305738449096680e+00,1.633919954299926758e+00,3.803097177296876907e-03,-1.000880360603332520e+00,1.669387100264430046e-03,4.470821857452392578e+00
6.147565364837646484e+00,1.160290718078613281e+00,1.633920192718505859e+00,3.803465515375137329e-03,-1.000878572463989258e+00,1.669566729106009007e-03,4.470888137817382812e+00
6.147713661193847656e+00,1.160275459289550781e+00,1.633920311927795410e+00,3.803774714469909668e-03,-1.000877022743225098e+00,1.669813180342316628e-03,4.470954895019531250e+00
6.147862911224365234e+00,1.160259842872619629e+00,1.633920073509216309e+00,3.804098349064588547e-03,-1.000875234603881836e+00,1.670020632445812225e-03,4.471021175384521484e+00
6.148010730743408203e+00,1.160244584083557129e+00,1.633919596672058105e+00,3.804432693868875504e-03,-1.000873684883117676e+00,1.670232159085571766e-03,4.471087455749511719e+00
6.148160934448242188e+00,1.160228610038757324e+00,1.633919596672058105e+00,3.804755397140979767e-03,-1.000871539115905762e+00,1.670493977144360542e-03,4.471154689788818359e+00
6.148311614990234375e+00,1.160213351249694824e+00,1.633920073509216309e+00,3.805078100413084030e-03,-1.000870227813720703e+00,1.670722151175141335e-03,4.471222400665283203e+00
6.148457527160644531e+00,1.160198211669921875e+00,1.633919477462768555e+00,3.805417567491531372e-03,-1.000868320465087891e+00,1.670784084126353264e-03,4.471287727355957031e+00
6.148608684539794922e+00,1.160182476043701172e+00,1.633919835090637207e+00,3.805766347795724869e-03,-1.000866770744323730e+00,1.671098056249320507e-03,4.471355438232421875e+00
6.148758411407470703e+00,1.160166978836059570e+00,1.633919477462768555e+00,3.806125838309526443e-03,-1.000864982604980469e+00,1.671367557719349861e-03,4.471422672271728516e+00
6.148908138275146484e+00,1.160151839256286621e+00,1.633920192718505859e+00,3.806423861533403397e-03,-1.000863432884216309e+00,1.671483623795211315e-03,4.471489906311035156e+00
6.149058818817138672e+00,1.160136222839355469e+00,1.633920192718505859e+00,3.806704655289649963e-03,-1.000862002372741699e+00,1.671749399974942207e-03,4.471557617187500000e+00
6.149209976196289062e+00,1.160120487213134766e+00,1.633920073509216309e+00,3.806977532804012299e-03,-1.000859856605529785e+00,1.671924139373004436e-03,4.471625328063964844e+00
6.149358749389648438e+00,1.160104990005493164e+00,1.633920073509216309e+00,3.807442262768745422e-03,-1.000858426094055176e+00,1.672196900472044945e-03,4.471691608428955078e+00
6.149511337280273438e+00,1.160089373588562012e+00,1.633920073509216309e+00,3.807717002928256989e-03,-1.000856637954711914e+00,1.672330196015536785e-03,4.471760272979736328e+00
6.149659156799316406e+00,1.160074234008789062e+00,1.633920431137084961e+00,3.808069042861461639e-03,-1.000854969024658203e+00,1.672675949521362782e-03,4.471827030181884766e+00
6.149811744689941406e+00,1.160058379173278809e+00,1.633920907974243164e+00,3.808338195085525513e-03,-1.000853300094604492e+00,1.672822632826864719e-03,4.471895694732666016e+00
6.149962425231933594e+00,1.160042524337768555e+00,1.633920431137084961e+00,3.808720968663692474e-03,-1.000851511955261230e+00,1.673099235631525517e-03,4.471962928771972656e+00
6.150115489959716797e+00,1.160027027130126953e+00,1.633920907974243164e+00,3.809079527854919434e-03,-1.000849962234497070e+00,1.673283171840012074e-03,4.472031593322753906e+00
6.150268077850341797e+00,1.160011291503906250e+00,1.633920669555664062e+00,3.809386398643255234e-03,-1.000848293304443359e+00,1.673504477366805077e-03,4.472100257873535156e+00
6.150422096252441406e+00,1.159995198249816895e+00,1.633921027183532715e+00,3.809718415141105652e-03,-1.000846624374389648e+00,1.673783524893224239e-03,4.472168922424316406e+00
6.150573253631591797e+00,1.159979701042175293e+00,1.633921146392822266e+00,3.810077905654907227e-03,-1.000844836235046387e+00,1.673924387432634830e-03,4.472237110137939453e+00
6.150727272033691406e+00,1.159963965415954590e+00,1.633921265602111816e+00,3.810347989201545715e-03,-1.000843048095703125e+00,1.674214261583983898e-03,4.472306251525878906e+00
6.150883197784423828e+00,1.159948229789733887e+00,1.633921146392822266e+00,3.810734488070011139e-03,-1.000841856002807617e+00,1.674374565482139587e-03,4.472376346588134766e+00
6.151033878326416016e+00,1.159932732582092285e+00,1.633921742439270020e+00,3.811094444245100021e-03,-1.000839948654174805e+00,1.674640225246548653e-03,4.472444057464599609e+00
6.151185989379882812e+00,1.159916758537292480e+00,1.633921861648559570e+00,3.811400849372148514e-03,-1.000838279724121094e+00,1.674746046774089336e-03,4.472512245178222656e+00
6.151340484619140625e+00,1.159901142120361328e+00,1.633921742439270020e+00,3.811758942902088165e-03,-1.000836491584777832e+00,1.675116363912820816e-03,4.472581863403320312e+00
6.151494503021240234e+00,1.159885168075561523e+00,1.633922815322875977e+00,3.812030889093875885e-03,-1.000835180282592773e+00,1.675347215496003628e-03,4.472651004791259766e+00
6.151649475097656250e+00,1.159869194030761719e+00,1.633922457695007324e+00,3.812433686107397079e-03,-1.000833392143249512e+00,1.675495994277298450e-03,4.472720623016357422e+00
6.151803493499755859e+00,1.159853935241699219e+00,1.633922934532165527e+00,3.812687937170267105e-03,-1.000831842422485352e+00,1.675815903581678867e-03,4.472790241241455078e+00
6.151959896087646484e+00,1.159837603569030762e+00,1.633923292160034180e+00,3.813016228377819061e-03,-1.000829935073852539e+00,1.675983425229787827e-03,4.472860336303710938e+00
6.152114868164062500e+00,1.159821867942810059e+00,1.633923649787902832e+00,3.813440911471843719e-03,-1.000828504562377930e+00,1.676177023909986019e-03,4.472930431365966797e+00
6.152269840240478516e+00,1.159806013107299805e+00,1.633924126625061035e+00,3.813765011727809906e-03,-1.000826835632324219e+00,1.676430227234959602e-03,4.473000049591064453e+00
6.152426242828369141e+00,1.159789800643920898e+00,1.633924007415771484e+00,3.814104013144969940e-03,-1.000825166702270508e+00,1.676720683462917805e-03,4.473070144653320312e+00
6.152581214904785156e+00,1.159774303436279297e+00,1.633924007415771484e+00,3.814424388110637665e-03,-1.000823497772216797e+00,1.676837797276675701e-03,4.473139762878417969e+00
6.152737140655517578e+00,1.159757971763610840e+00,1.633924126625061035e+00,3.814737778156995773e-03,-1.000821709632873535e+00,1.677098451182246208e-03,4.473209857940673828e+00
6.152894020080566406e+00,1.159742236137390137e+00,1.633925080299377441e+00,3.815086558461189270e-03,-1.000820159912109375e+00,1.677381922490894794e-03,4.473280906677246094e+00
6.153049945831298828e+00,1.159726023674011230e+00,1.633925318717956543e+00,3.815436735749244690e-03,-1.000818490982055664e+00,1.677590422332286835e-03,4.473350524902343750e+00
6.153207778930664062e+00,1.159709811210632324e+00,1.633926153182983398e+00,3.815826028585433960e-03,-1.000816941261291504e+00,1.677840366028249264e-03,4.473422050476074219e+00
6.153362751007080078e+00,1.159694194793701172e+00,1.633926630020141602e+00,3.816213458776473999e-03,-1.000815272331237793e+00,1.678162487223744392e-03,4.473491668701171875e+00
6.153521060943603516e+00,1.159677982330322266e+00,1.633926510810852051e+00,3.816525917500257492e-03,-1.000813484191894531e+00,1.678304048255085945e-03,4.473562717437744141e+00
6.153678417205810547e+00,1.159661769866943359e+00,1.633926868438720703e+00,3.816788550466299057e-03,-1.000811815261840820e+00,1.678462955169379711e-03,4.473633766174316406e+00
6.153835773468017578e+00,1.159645915031433105e+00,1.633927345275878906e+00,3.817227669060230255e-03,-1.000810384750366211e+00,1.678766566328704357e-03,4.473704338073730469e+00
6.153993606567382812e+00,1.159629940986633301e+00,1.633928060531616211e+00,3.817510325461626053e-03,-1.000808477401733398e+00,1.678928616456687450e-03,4.473775863647460938e+00
6.154150485992431641e+00,1.159613490104675293e+00,1.633928179740905762e+00,3.817866556346416473e-03,-1.000806927680969238e+00,1.679199049249291420e-03,4.473845958709716797e+00
6.154308319091796875e+00,1.159597158432006836e+00,1.633928060531616211e+00,3.818252123892307281e-03,-1.000805020332336426e+00,1.679402543231844902e-03,4.473917007446289062e+00
6.154469013214111328e+00,1.159581542015075684e+00,1.633929252624511719e+00,3.818529658019542694e-03,-1.000803709030151367e+00,1.679645036347210407e-03,4.473989963531494141e+00
6.154626846313476562e+00,1.159564852714538574e+00,1.633929491043090820e+00,3.818950150161981583e-03,-1.000801920890808105e+00,1.679879962466657162e-03,4.474060535430908203e+00
6.154786109924316406e+00,1.159548997879028320e+00,1.633929967880249023e+00,3.819279838353395462e-03,-1.000800371170043945e+00,1.680088927969336510e-03,4.474132537841796875e+00
6.154947757720947266e+00,1.159532666206359863e+00,1.633930563926696777e+00,3.819602075964212418e-03,-1.000798583030700684e+00,1.680329674854874611e-03,4.474205493927001953e+00
6.155106067657470703e+00,1.159516453742980957e+00,1.633931398391723633e+00,3.820050973445177078e-03,-1.000797033309936523e+00,1.680628163740038872e-03,4.474277019500732422e+00
6.155265331268310547e+00,1.159500241279602051e+00,1.633932113647460938e+00,3.820268437266349792e-03,-1.000795722007751465e+00,1.680816872976720333e-03,4.474349021911621094e+00
6.155426502227783203e+00,1.159483790397644043e+00,1.633931875228881836e+00,3.820653073489665985e-03,-1.000793695449829102e+00,1.681085792370140553e-03,4.474421024322509766e+00
6.155584812164306641e+00,1.159467816352844238e+00,1.633933186531066895e+00,3.821009770035743713e-03,-1.000792145729064941e+00,1.681376481428742409e-03,4.474493026733398438e+00
6.155747890472412109e+00,1.159451127052307129e+00,1.633933424949645996e+00,3.821412567049264908e-03,-1.000790476799011230e+00,1.681593596003949642e-03,4.474565982818603516e+00
6.155908584594726562e+00,1.159434795379638672e+00,1.633934020996093750e+00,3.821756690740585327e-03,-1.000789165496826172e+00,1.681802794337272644e-03,4.474638938903808594e+00
6.156068801879882812e+00,1.159418702125549316e+00,1.633934855461120605e+00,3.822093363851308823e-03,-1.000787496566772461e+00,1.682164729572832584e-03,4.474710941314697266e+00
6.156229019165039062e+00,1.159402489662170410e+00,1.633935451507568359e+00,3.822464030236005783e-03,-1.000785708427429199e+00,1.682330970652401447e-03,4.474783420562744141e+00
6.156391620635986328e+00,1.159386277198791504e+00,1.633935809135437012e+00,3.822798840701580048e-03,-1.000784397125244141e+00,1.682553789578378201e-03,4.474856853485107422e+00
6.156550884246826172e+00,1.159369826316833496e+00,1.633936762809753418e+00,3.823132719844579697e-03,-1.000782489776611328e+00,1.682788715697824955e-03,4.474928855895996094e+00
6.156714439392089844e+00,1.159353137016296387e+00,1.633937120437622070e+00,3.823516890406608582e-03,-1.000780940055847168e+00,1.683050300925970078e-03,4.475002288818359375e+00
6.156876564025878906e+00,1.159337043762207031e+00,1.633937478065490723e+00,3.823882900178432465e-03,-1.000779271125793457e+00,1.683313865214586258e-03,4.475075721740722656e+00
6.157037734985351562e+00,1.159320235252380371e+00,1.633937954902648926e+00,3.824195358902215958e-03,-1.000777721405029297e+00,1.683523645624518394e-03,4.475148200988769531e+00
6.157202720642089844e+00,1.159303903579711914e+00,1.633939385414123535e+00,3.824591636657714844e-03,-1.000776171684265137e+00,1.683730981312692165e-03,4.475223064422607422e+00
6.157362937927246094e+00,1.159287810325622559e+00,1.633939862251281738e+00,3.824943210929632187e-03,-1.000774621963500977e+00,1.683942042291164398e-03,4.475295543670654297e+00
6.157528400421142578e+00,1.159270644187927246e+00,1.633940339088439941e+00,3.825258463621139526e-03,-1.000772833824157715e+00,1.684159506112337112e-03,4.475369930267333984e+00
6.157692909240722656e+00,1.159253954887390137e+00,1.633940935134887695e+00,3.825640305876731873e-03,-1.000771164894104004e+00,1.684463582932949066e-03,4.475443840026855469e+00
6.157855987548828125e+00,1.159237861633300781e+00,1.633941888809204102e+00,3.826030530035495758e-03,-1.000769615173339844e+00,1.684707007370889187e-03,4.475517749786376953e+00
6.158019542694091797e+00,1.159221172332763672e+00,1.633942365646362305e+00,3.826347179710865021e-03,-1.000767707824707031e+00,1.684952178038656712e-03,4.475591659545898438e+00
6.158182621002197266e+00,1.159204959869384766e+00,1.633943200111389160e+00,3.826749976724386215e-03,-1.000766396522521973e+00,1.685196999460458755e-03,4.475665569305419922e+00
6.158346652984619141e+00,1.159188151359558105e+00,1.633944153785705566e+00,3.827050793915987015e-03,-1.000764608383178711e+00,1.685492577962577343e-03,4.475739479064941406e+00
6.158513545989990234e+00,1.159171462059020996e+00,1.633944630622863770e+00,3.827415872365236282e-03,-1.000763177871704102e+00,1.685782335698604584e-03,4.475814819335937500e+00
6.158676147460937500e+00,1.159155130386352539e+00,1.633945345878601074e+00,3.827806562185287476e-03,-1.000761628150939941e+00,1.685926923528313637e-03,4.475888252258300781e+00
6.158840179443359375e+00,1.159138083457946777e+00,1.633946061134338379e+00,3.828208893537521362e-03,-1.000759840011596680e+00,1.686171861365437508e-03,4.475962162017822266e+00
6.159007549285888672e+00,1.159121751785278320e+00,1.633947014808654785e+00,3.828561399132013321e-03,-1.000758528709411621e+00,1.686398638412356377e-03,4.476038455963134766e+00
6.159172534942626953e+00,1.159105062484741211e+00,1.633947968482971191e+00,3.828903194516897202e-03,-1.000756978988647461e+00,1.686753937974572182e-03,4.476112842559814453e+00
6.159338951110839844e+00,1.159088015556335449e+00,1.633948802947998047e+00,3.829230554401874542e-03,-1.000754952430725098e+00,1.686928444541990757e-03,4.476187705993652344e+00
6.159503936767578125e+00,1.159071683883666992e+00,1.633949756622314453e+00,3.829636145383119583e-03,-1.000753641128540039e+00,1.687143696472048759e-03,4.476263046264648438e+00
6.159671306610107422e+00,1.159054636955261230e+00,1.633950233459472656e+00,3.830025438219308853e-03,-1.000751733779907227e+00,1.687430310994386673e-03,4.476338386535644531e+00
6.159836769104003906e+00,1.159038066864013672e+00,1.633951306343078613e+00,3.830318339169025421e-03,-1.000750184059143066e+00,1.687664538621902466e-03,4.476413249969482422e+00
6.160001754760742188e+00,1.159021496772766113e+00,1.633952379226684570e+00,3.830732312053442001e-03,-1.000748872756958008e+00,1.687920652329921722e-03,4.476487636566162109e+00
6.160171031951904297e+00,1.159004330635070801e+00,1.633953213691711426e+00,3.831136506050825119e-03,-1.000747084617614746e+00,1.688041375018656254e-03,4.476564407348632812e+00
6.160337448120117188e+00,1.158987760543823242e+00,1.633953690528869629e+00,3.831372130662202835e-03,-1.000745534896850586e+00,1.688438118435442448e-03,4.476639747619628906e+00
6.160505771636962891e+00,1.158970594406127930e+00,1.633954644203186035e+00,3.831766080111265182e-03,-1.000743985176086426e+00,1.688662916421890259e-03,4.476715564727783203e+00
6.160673141479492188e+00,1.158953905105590820e+00,1.633956193923950195e+00,3.832207061350345612e-03,-1.000742554664611816e+00,1.688884454779326916e-03,4.476791381835937500e+00
6.160838603973388672e+00,1.158937454223632812e+00,1.633956789970397949e+00,3.832564223557710648e-03,-1.000740766525268555e+00,1.689153956249356270e-03,4.476866245269775391e+00
6.161007404327392578e+00,1.158920407295227051e+00,1.633957266807556152e+00,3.832937683910131454e-03,-1.000739455223083496e+00,1.689448254182934761e-03,4.476942539215087891e+00
6.161176681518554688e+00,1.158903241157531738e+00,1.633958458900451660e+00,3.833281807601451874e-03,-1.000737547874450684e+00,1.689688418991863728e-03,4.477019309997558594e+00
6.161346435546875000e+00,1.158886432647705078e+00,1.633959412574768066e+00,3.833716269582509995e-03,-1.000735998153686523e+00,1.689874217845499516e-03,4.477096080780029297e+00
6.161513805389404297e+00,1.158869624137878418e+00,1.633960843086242676e+00,3.834016155451536179e-03,-1.000734210014343262e+00,1.690188772045075893e-03,4.477172374725341797e+00
6.161683082580566406e+00,1.158852577209472656e+00,1.633960962295532227e+00,3.834374714642763138e-03,-1.000732541084289551e+00,1.690427190624177456e-03,4.477248191833496094e+00
6.161851882934570312e+00,1.158835530281066895e+00,1.633962392807006836e+00,3.834799863398075104e-03,-1.000731229782104492e+00,1.690635923296213150e-03,4.477324962615966797e+00
6.162019729614257812e+00,1.158818721771240234e+00,1.633963346481323242e+00,3.835174720734357834e-03,-1.000729680061340332e+00,1.690903678536415100e-03,4.477400779724121094e+00
6.162193298339843750e+00,1.158801555633544922e+00,1.633964419364929199e+00,3.835488110780715942e-03,-1.000727891921997070e+00,1.691158977337181568e-03,4.477479457855224609e+00
6.162363529205322266e+00,1.158784151077270508e+00,1.633965611457824707e+00,3.835913259536027908e-03,-1.000726461410522461e+00,1.691405195742845535e-03,4.477556705474853516e+00
6.162531852722167969e+00,1.158767700195312500e+00,1.633966207504272461e+00,3.836303018033504486e-03,-1.000724792480468750e+00,1.691767945885658264e-03,4.477632999420166016e+00
6.162701129913330078e+00,1.158750891685485840e+00,1.633967876434326172e+00,3.836579155176877975e-03,-1.000723481178283691e+00,1.692013931460678577e-03,4.477709770202636719e+00
6.162873268127441406e+00,1.158733367919921875e+00,1.633968710899353027e+00,3.837003372609615326e-03,-1.000721573829650879e+00,1.692152232863008976e-03,4.477787494659423828e+00
6.163043975830078125e+00,1.158716320991516113e+00,1.633969545364379883e+00,3.837418276816606522e-03,-1.000720024108886719e+00,1.692477962933480740e-03,4.477864742279052734e+00
6.163213729858398438e+00,1.158699035644531250e+00,1.633971095085144043e+00,3.837795928120613098e-03,-1.000718355178833008e+00,1.692686462774872780e-03,4.477941989898681641e+00
6.163384914398193359e+00,1.158682107925415039e+00,1.633972048759460449e+00,3.838164731860160828e-03,-1.000717163085937500e+00,1.693023950792849064e-03,4.478019714355468750e+00
6.163558483123779297e+00,1.158664941787719727e+00,1.633973121643066406e+00,3.838551230728626251e-03,-1.000715494155883789e+00,1.693212543614208698e-03,4.478098392486572266e+00
6.163728713989257812e+00,1.158648014068603516e+00,1.633974432945251465e+00,3.838865086436271667e-03,-1.000713706016540527e+00,1.693471451289951801e-03,4.478175640106201172e+00
6.163898468017578125e+00,1.158630728721618652e+00,1.633975744247436523e+00,3.839245066046714783e-03,-1.000712275505065918e+00,1.693756785243749619e-03,4.478252410888671875e+00
6.164071559906005859e+00,1.158613681793212891e+00,1.633976697921752930e+00,3.839666955173015594e-03,-1.000710844993591309e+00,1.694067846983671188e-03,4.478331089019775391e+00
6.164246082305908203e+00,1.158595919609069824e+00,1.633977413177490234e+00,3.840079531073570251e-03,-1.000709056854248047e+00,1.694230595603585243e-03,4.478409767150878906e+00
6.164418697357177734e+00,1.158578753471374512e+00,1.633979201316833496e+00,3.840437158942222595e-03,-1.000707268714904785e+00,1.694484148174524307e-03,4.478488445281982422e+00
6.164591789245605469e+00,1.158561706542968750e+00,1.633980274200439453e+00,3.840734250843524933e-03,-1.000705838203430176e+00,1.694846083410084248e-03,4.478567123413085938e+00
6.164765357971191406e+00,1.158544301986694336e+00,1.633981704711914062e+00,3.841196186840534210e-03,-1.000704526901245117e+00,1.695045735687017441e-03,4.478645801544189453e+00
6.164937496185302734e+00,1.158527135848999023e+00,1.633982539176940918e+00,3.841568250209093094e-03,-1.000702619552612305e+00,1.695258426479995251e-03,4.478723526000976562e+00
6.165110588073730469e+00,1.158509731292724609e+00,1.633983731269836426e+00,3.841969650238752365e-03,-1.000701308250427246e+00,1.695584971457719803e-03,4.478802204132080078e+00
6.165285110473632812e+00,1.158492803573608398e+00,1.633985042572021484e+00,3.842307720333337784e-03,-1.000699877738952637e+00,1.695822109468281269e-03,4.478881835937500000e+00
6.165459156036376953e+00,1.158475041389465332e+00,1.633986592292785645e+00,3.842650447040796280e-03,-1.000698089599609375e+00,1.696088700555264950e-03,4.478960514068603516e+00
6.165634155273437500e+00,1.158457875251770020e+00,1.633987426757812500e+00,3.843050915747880936e-03,-1.000696539878845215e+00,1.696352264843881130e-03,4.479039669036865234e+00
6.165808677673339844e+00,1.158440828323364258e+00,1.633988976478576660e+00,3.843489568680524826e-03,-1.000695109367370605e+00,1.696596737019717693e-03,4.479119300842285156e+00
6.165983676910400391e+00,1.158423185348510742e+00,1.633990406990051270e+00,3.843928221613168716e-03,-1.000693559646606445e+00,1.696776133030653000e-03,4.479198455810546875e+00
6.166158676147460938e+00,1.158405542373657227e+00,1.633991599082946777e+00,3.844209015369415283e-03,-1.000691890716552734e+00,1.697131083346903324e-03,4.479277610778808594e+00
6.166335105895996094e+00,1.158387899398803711e+00,1.633992671966552734e+00,3.844591323286294937e-03,-1.000690221786499023e+00,1.697401865385472775e-03,4.479357719421386719e+00
6.166510105133056641e+00,1.158370971679687500e+00,1.633994221687316895e+00,3.845029976218938828e-03,-1.000688910484313965e+00,1.697616651654243469e-03,4.479437828063964844e+00
6.166685581207275391e+00,1.158353328704833984e+00,1.633995532989501953e+00,3.845382947474718094e-03,-1.000687479972839355e+00,1.697954488918185234e-03,4.479516983032226562e+00
6.166861534118652344e+00,1.158335685729980469e+00,1.633997201919555664e+00,3.845802508294582367e-03,-1.000685691833496094e+00,1.698145177215337753e-03,4.479597091674804688e+00
6.167036533355712891e+00,1.158318400382995605e+00,1.633998513221740723e+00,3.846147097647190094e-03,-1.000684022903442383e+00,1.698445877991616726e-03,4.479676723480224609e+00
6.167213916778564453e+00,1.158300638198852539e+00,1.633999586105346680e+00,3.846588078886270523e-03,-1.000682592391967773e+00,1.698605250567197800e-03,4.479757308959960938e+00
6.167391300201416016e+00,1.158283233642578125e+00,1.634001374244689941e+00,3.846939653158187866e-03,-1.000680923461914062e+00,1.698961947113275528e-03,4.479837894439697266e+00
6.167566299438476562e+00,1.158265709877014160e+00,1.634002447128295898e+00,3.847340121865272522e-03,-1.000679373741149902e+00,1.699240412563085556e-03,4.479917049407958984e+00
6.167742252349853516e+00,1.158248186111450195e+00,1.634003758430480957e+00,3.847728949040174484e-03,-1.000677943229675293e+00,1.699550542980432510e-03,4.479997158050537109e+00
6.167920589447021484e+00,1.158230662345886230e+00,1.634005308151245117e+00,3.848155494779348373e-03,-1.000676274299621582e+00,1.699705957435071468e-03,4.480078220367431641e+00
6.168098449707031250e+00,1.158212900161743164e+00,1.634006500244140625e+00,3.848521970212459564e-03,-1.000674724578857422e+00,1.700077671557664871e-03,4.480158805847167969e+00
6.168275833129882812e+00,1.158195376396179199e+00,1.634008049964904785e+00,3.848973195999860764e-03,-1.000673174858093262e+00,1.700270804576575756e-03,4.480239868164062500e+00
6.168453216552734375e+00,1.158177733421325684e+00,1.634009361267089844e+00,3.849294967949390411e-03,-1.000671744346618652e+00,1.700539956800639629e-03,4.480319976806640625e+00
6.168632507324218750e+00,1.158160328865051270e+00,1.634011030197143555e+00,3.849672619253396988e-03,-1.000670194625854492e+00,1.700812950730323792e-03,4.480401992797851562e+00
6.168812274932861328e+00,1.158142685890197754e+00,1.634012341499328613e+00,3.850101493299007416e-03,-1.000668406486511230e+00,1.701117842458188534e-03,4.480483531951904297e+00
6.168989658355712891e+00,1.158124446868896484e+00,1.634013891220092773e+00,3.850433975458145142e-03,-1.000666856765747070e+00,1.701437518931925297e-03,4.480564117431640625e+00
6.169169902801513672e+00,1.158106923103332520e+00,1.634015798568725586e+00,3.850881475955247879e-03,-1.000665187835693359e+00,1.701684668660163879e-03,4.480646133422851562e+00
6.169348239898681641e+00,1.158089160919189453e+00,1.634017586708068848e+00,3.851258195936679840e-03,-1.000663638114929199e+00,1.701900153420865536e-03,4.480727672576904297e+00
6.169527530670166016e+00,1.158071398735046387e+00,1.634018659591674805e+00,3.851682879030704498e-03,-1.000662446022033691e+00,1.702171633951365948e-03,4.480808734893798828e+00
6.169705867767333984e+00,1.158053755760192871e+00,1.634019851684570312e+00,3.852101508527994156e-03,-1.000660896301269531e+00,1.702416571788489819e-03,4.480889797210693359e+00
6.169887065887451172e+00,1.158035635948181152e+00,1.634021162986755371e+00,3.852452151477336884e-03,-1.000658988952636719e+00,1.702742069028317928e-03,4.480971813201904297e+00
6.170068264007568359e+00,1.158018112182617188e+00,1.634023547172546387e+00,3.852865658700466156e-03,-1.000657439231872559e+00,1.703013665974140167e-03,4.481054782867431641e+00
6.170247077941894531e+00,1.158000349998474121e+00,1.634025216102600098e+00,3.853261470794677734e-03,-1.000656247138977051e+00,1.703325775451958179e-03,4.481136322021484375e+00
6.170427799224853516e+00,1.157981991767883301e+00,1.634026765823364258e+00,3.853606525808572769e-03,-1.000654458999633789e+00,1.703612622804939747e-03,4.481218338012695312e+00
6.170606136322021484e+00,1.157964706420898438e+00,1.634027600288391113e+00,3.853953909128904343e-03,-1.000653028488159180e+00,1.703835441730916500e-03,4.481299400329589844e+00
6.170789241790771484e+00,1.157946586608886719e+00,1.634029746055603027e+00,3.854414913803339005e-03,-1.000651478767395020e+00,1.704127760604023933e-03,4.481382846832275391e+00
6.170971870422363281e+00,1.157928228378295898e+00,1.634030938148498535e+00,3.854884300380945206e-03,-1.000649809837341309e+00,1.704360125586390495e-03,4.481465816497802734e+00
6.171151161193847656e+00,1.157910823822021484e+00,1.634032964706420898e+00,3.855249844491481781e-03,-1.000648498535156250e+00,1.704581198282539845e-03,4.481547355651855469e+00
